date,open,high,low,close,adj_close,volume
2004-02-17,0.4125,0.419464,0.4125,0.413571,0.35012898,1.709568E8
2004-02-18,0.413929,0.418571,0.411607,0.415357,0.35164103,1.416352E8
2004-02-19,0.416607,0.422143,0.400179,0.40125,0.33969802,3.230808E8
2004-02-20,0.401786,0.401964,0.396607,0.4,0.33863977,2.776032E8
2004-02-23,0.398929,0.401071,0.390893,0.39625,0.33546507,1.940792E8
2004-02-24,0.395357,0.406071,0.392857,0.399286,0.33803526,2.59056E8
2004-02-25,0.397857,0.408929,0.396607,0.407321,0.3448377,2.76276E8
2004-02-26,0.408571,0.413929,0.407143,0.411429,0.34831554,1.98408E8
2004-02-27,0.41,0.428929,0.409821,0.427143,0.36161903,4.688376E8
2004-03-01,0.430357,0.433929,0.42625,0.428929,0.36313108,3.216808E8
2004-03-02,0.428571,0.430357,0.424464,0.425179,0.35995626,2.566872E8
2004-03-03,0.421429,0.431964,0.421429,0.427143,0.36161903,2.251312E8
2004-03-04,0.427321,0.450357,0.426964,0.449286,0.38036528,6.6022323E8
2004-03-05,0.445536,0.490893,0.444643,0.4775,0.40425116,1.54059917E9
2004-03-08,0.475357,0.478393,0.460714,0.464286,0.3930643,5.22872E8
2004-03-09,0.4625,0.48625,0.459821,0.483929,0.40969396,6.183632E8
2004-03-10,0.482857,0.5025,0.481071,0.494286,0.41846234,1.00696397E9
2004-03-11,0.486964,0.500714,0.48375,0.484821,0.41044918,5.958512E8
2004-03-12,0.487857,0.496071,0.485179,0.492143,0.416648,3.29224E8
2004-03-15,0.482679,0.488393,0.468929,0.472321,0.39986673,4.817176E8
2004-03-16,0.474107,0.475179,0.453393,0.461071,0.3903425,6.0543283E8
2004-03-17,0.463571,0.471071,0.460357,0.467679,0.39593673,4.11432E8
2004-03-18,0.463214,0.465357,0.456964,0.458393,0.38807535,3.210816E8
2004-03-19,0.456429,0.481071,0.456071,0.461786,0.39094767,4.08576E8
2004-03-22,0.453036,0.467321,0.450893,0.461786,0.39094767,4.190312E8
2004-03-23,0.462143,0.464286,0.450357,0.451607,0.38233027,3.855152E8
2004-03-24,0.45125,0.459821,0.45125,0.455357,0.38550487,4.282152E8
2004-03-25,0.466786,0.480536,0.462321,0.479821,0.40621626,5.6644557E8
2004-03-26,0.482143,0.488571,0.480536,0.482857,0.4087865,4.198936E8
2004-03-29,0.48875,0.499821,0.485714,0.498393,0.4219393,3.50728E8
2004-03-30,0.495357,0.499107,0.488214,0.498571,0.42208993,3.596768E8
2004-03-31,0.498571,0.499643,0.48125,0.482857,0.4087865,3.907736E8
2004-04-01,0.480179,0.486964,0.475357,0.484107,0.40984473,3.18332E8
2004-04-02,0.495536,0.49875,0.48625,0.491071,0.41574037,2.744784E8
2004-04-05,0.490714,0.506607,0.49,0.505714,0.4281371,3.85672E8
2004-04-06,0.494821,0.502679,0.489821,0.496964,0.42072943,2.57992E8
2004-04-07,0.493036,0.494643,0.480714,0.487679,0.4128688,2.551192E8
2004-04-08,0.497857,0.5,0.485714,0.491607,0.41619423,2.409176E8
2004-04-12,0.491071,0.501786,0.490893,0.500714,0.42390424,2.305408E8
2004-04-13,0.499643,0.500536,0.479286,0.480893,0.40712374,4.363968E8
2004-04-14,0.4775,0.483393,0.469821,0.475714,0.40273935,6.397328E8
2004-04-15,0.514643,0.528214,0.502857,0.523214,0.44295275,1.7614464E9
2004-04-16,0.520536,0.523393,0.508929,0.521071,0.4411386,4.029312E8
2004-04-19,0.502143,0.513393,0.496964,0.50625,0.428591,7.123536E8
2004-04-20,0.50375,0.507321,0.492143,0.495179,0.41921827,3.545192E8
2004-04-21,0.492857,0.502143,0.48875,0.495179,0.41921827,3.258752E8
2004-04-22,0.492143,0.503214,0.484107,0.496071,0.41997352,3.445848E8
2004-04-23,0.494643,0.5,0.483036,0.494643,0.41876444,3.158288E8
2004-04-26,0.4925,0.493571,0.482143,0.484464,0.41014692,2.311288E8
2004-04-27,0.486429,0.49,0.476607,0.481071,0.40727434,2.83864E8
2004-04-28,0.478929,0.482321,0.470357,0.472321,0.39986673,2.31168E8
2004-04-29,0.472321,0.482143,0.463929,0.478036,0.404705,4.607904E8
2004-04-30,0.476964,0.481429,0.455179,0.460357,0.38973802,4.665024E8
2004-05-03,0.464286,0.470179,0.459643,0.465536,0.39412248,2.976344E8
2004-05-04,0.46375,0.474107,0.455357,0.466786,0.39518076,2.799832E8
2004-05-05,0.467857,0.477679,0.463571,0.475893,0.40289077,2.381064E8
2004-05-06,0.471429,0.477679,0.4625,0.474643,0.40183243,2.635584E8
2004-05-07,0.474107,0.492321,0.474107,0.47625,0.403193,4.190368E8
2004-05-10,0.469107,0.475,0.463214,0.469286,0.39729732,2.499784E8
2004-05-11,0.471429,0.485536,0.471429,0.484643,0.4102985,3.05172E8
2004-05-12,0.478393,0.488214,0.468571,0.4875,0.4127174,2.4542E8
2004-05-13,0.483929,0.495,0.480357,0.485536,0.41105452,2.29852E8
2004-05-14,0.486607,0.487857,0.472321,0.483214,0.4090887,2.578016E8
2004-05-17,0.476786,0.483214,0.470714,0.475714,0.40273935,3.004456E8
2004-05-18,0.481607,0.487321,0.478571,0.483214,0.4090887,2.060632E8
2004-05-19,0.489286,0.491071,0.471786,0.472679,0.4001697,3.75592E8
2004-05-20,0.475536,0.482143,0.472679,0.476964,0.40379745,1.962968E8
2004-05-21,0.480357,0.485714,0.477321,0.484107,0.40984473,1.798944E8
2004-05-24,0.487321,0.498214,0.484107,0.488214,0.4133217,2.356032E8
2004-05-25,0.491071,0.509107,0.487321,0.507321,0.4294978,3.199784E8
2004-05-26,0.505893,0.513929,0.5,0.509107,0.43100977,3.22168E8
2004-05-27,0.508214,0.510714,0.496786,0.503036,0.42587003,2.359728E8
2004-05-28,0.501429,0.504821,0.496429,0.501071,0.4242064,1.457176E8
2004-06-01,0.49625,0.503571,0.493036,0.501071,0.4242064,1.821344E8
2004-06-02,0.500536,0.520893,0.496429,0.516429,0.43720853,3.187128E8
2004-06-03,0.512857,0.517679,0.505179,0.507143,0.42934692,2.509304E8
2004-06-04,0.51,0.522321,0.509107,0.513929,0.43509212,3.99112E8
2004-06-07,0.518571,0.535357,0.514464,0.532321,0.45066264,2.95876E8
2004-06-08,0.535536,0.543571,0.532679,0.541964,0.4588264,4.156208E8
2004-06-09,0.537321,0.548393,0.535714,0.539286,0.4565592,3.492048E8
2004-06-10,0.539286,0.553036,0.539286,0.548929,0.46472296,2.575776E8
2004-06-14,0.547321,0.547857,0.526786,0.537857,0.4553495,2.439864E8
2004-06-15,0.545357,0.556071,0.540357,0.548036,0.46396714,4.446344E8
2004-06-16,0.5475,0.595,0.545179,0.584643,0.49495846,9.096416E8
2004-06-17,0.581429,0.591607,0.575179,0.585893,0.4960166,5.5132E8
2004-06-18,0.583214,0.596607,0.579107,0.587679,0.49752885,4.06252E8
2004-06-21,0.591429,0.598214,0.573571,0.577321,0.4887596,3.902136E8
2004-06-22,0.576786,0.590893,0.576607,0.589286,0.4988893,3.605112E8
2004-06-23,0.589286,0.604107,0.587321,0.601786,0.5094716,3.908688E8
2004-06-24,0.598393,0.601786,0.588929,0.5925,0.5016101,2.525152E8
2004-06-25,0.590536,0.601786,0.589286,0.601786,0.5094716,3.23428E8
2004-06-28,0.610357,0.610536,0.575179,0.580179,0.4911794,5.210968E8
2004-06-29,0.572679,0.589107,0.560893,0.580357,0.49132994,5.905536E8
2004-06-30,0.581429,0.58875,0.569464,0.581071,0.49193445,3.73044E8
2004-07-01,0.573214,0.58,0.569643,0.576786,0.4883068,3.419416E8
2004-07-02,0.544286,0.556786,0.530893,0.555,0.46986264,9.106832E8
2004-07-06,0.558393,0.561071,0.55,0.552679,0.46789768,3.489808E8
2004-07-07,0.550893,0.56,0.538036,0.542679,0.4594318,3.97992E8
2004-07-08,0.538036,0.547857,0.534821,0.538214,0.45565182,2.3338E8
2004-07-09,0.540536,0.544643,0.53625,0.53625,0.45398888,2.088632E8
2004-07-12,0.536071,0.536429,0.516607,0.520357,0.44053403,5.116216E8
2004-07-13,0.522321,0.528571,0.518214,0.521786,0.4417437,3.16176E8
2004-07-14,0.515357,0.535179,0.513214,0.528214,0.4471856,8.358E8
2004-07-15,0.583214,0.600536,0.573393,0.588036,0.49783108,1.76772403E9
2004-07-16,0.585714,0.587857,0.573571,0.575,0.48679468,4.883816E8
2004-07-19,0.571607,0.575357,0.565357,0.570893,0.48331764,5.331704E8
2004-07-20,0.570536,0.575,0.563393,0.575,0.48679468,3.237472E8
2004-07-21,0.578929,0.584107,0.559643,0.564643,0.4780264,3.012576E8
2004-07-22,0.558036,0.566607,0.554643,0.565714,0.47893324,3.341184E8
2004-07-23,0.563036,0.566964,0.544286,0.548214,0.46411768,2.735712E8
2004-07-26,0.550893,0.561607,0.549643,0.558214,0.4725837,3.93932E8
2004-07-27,0.567857,0.584821,0.56375,0.579107,0.49027166,4.250064E8
2004-07-28,0.576964,0.57875,0.556429,0.57625,0.4878529,2.850512E8
2004-07-29,0.579821,0.586071,0.57375,0.582857,0.4934465,2.221576E8
2004-07-30,0.583036,0.589286,0.571429,0.5775,0.4889111,2.430232E8
2004-08-02,0.556786,0.575,0.555893,0.563929,0.47742215,3.65092E8
2004-08-03,0.561607,0.566429,0.55625,0.55875,0.47303733,2.116296E8
2004-08-04,0.556964,0.573571,0.556607,0.567679,0.48059672,2.764888E8
2004-08-05,0.568036,0.576786,0.558036,0.560536,0.4745496,2.445016E8
2004-08-06,0.551786,0.555357,0.530357,0.531786,0.4502099,4.922904E8
2004-08-09,0.533036,0.54375,0.532321,0.541071,0.45807055,2.908472E8
2004-08-10,0.542679,0.563214,0.541964,0.562857,0.47651443,3.51036E8
2004-08-11,0.555357,0.555893,0.540357,0.55375,0.4688044,3.22392E8
2004-08-12,0.54375,0.550893,0.540714,0.542321,0.45912877,2.262008E8
2004-08-13,0.546429,0.558571,0.542857,0.550714,0.46623418,3.28048E8
2004-08-16,0.553571,0.566429,0.547143,0.549643,0.46532744,4.356744E8
2004-08-17,0.546071,0.555893,0.541964,0.55125,0.466688,3.230192E8
2004-08-18,0.544821,0.56875,0.544464,0.566786,0.4798407,3.646552E8
2004-08-19,0.562679,0.568929,0.542143,0.548393,0.46426916,3.8892E8
2004-08-20,0.548393,0.553393,0.544464,0.55,0.4656297,3.167808E8
2004-08-23,0.551071,0.558393,0.546429,0.555,0.46986264,2.5466E8
2004-08-24,0.558214,0.570536,0.556964,0.570536,0.48301545,3.74136E8
2004-08-25,0.569107,0.591964,0.566607,0.590179,0.4996453,5.056184E8
2004-08-26,0.59,0.628214,0.584643,0.618929,0.523985,9.5585843E8
2004-08-27,0.619286,0.620714,0.607143,0.613393,0.5192981,3.888136E8
2004-08-30,0.607143,0.62,0.606429,0.609286,0.51582134,2.181424E8
2004-08-31,0.608393,0.624107,0.607143,0.615893,0.5214147,3.765608E8
2004-09-01,0.6125,0.642679,0.610536,0.640357,0.542126,5.157264E8
2004-09-02,0.633929,0.639464,0.621964,0.636786,0.53910244,4.063248E8
2004-09-03,0.625179,0.641429,0.625179,0.629107,0.53260154,2.93468E8
2004-09-07,0.632143,0.64625,0.629107,0.638571,0.5406139,3.019576E8
2004-09-08,0.6375,0.653036,0.637143,0.649107,0.54953367,3.435264E8
2004-09-09,0.644643,0.648214,0.63,0.6375,0.53970724,4.613392E8
2004-09-10,0.636786,0.646964,0.633214,0.640536,0.54227734,3.280144E8
2004-09-13,0.640714,0.644107,0.630714,0.635536,0.5380444,2.819768E8
2004-09-14,0.629286,0.634821,0.621071,0.63375,0.53653246,2.548224E8
2004-09-15,0.631429,0.633571,0.621429,0.628571,0.5321478,2.326688E8
2004-09-16,0.628571,0.656429,0.626429,0.649107,0.54953367,5.019168E8
2004-09-17,0.652679,0.6675,0.65,0.663214,0.56147677,5.023088E8
2004-09-20,0.658571,0.678214,0.658393,0.673393,0.5700942,2.45E8
2004-09-21,0.674107,0.694107,0.668929,0.67875,0.5746293,3.86652E8
2004-09-22,0.680357,0.681071,0.657321,0.659286,0.5581513,4.01688E8
2004-09-23,0.661429,0.669643,0.659464,0.665536,0.5634423,3.97404E8
2004-09-24,0.66875,0.678571,0.663393,0.665893,0.5637446,3.69488E8
2004-09-27,0.659821,0.678214,0.657679,0.670179,0.5673731,3.97516E8
2004-09-28,0.668929,0.68375,0.66875,0.679286,0.5750831,3.531864E8
2004-09-29,0.677321,0.693929,0.675357,0.690714,0.58475786,2.735096E8
2004-09-30,0.696429,0.70125,0.686607,0.691964,0.5858162,4.25012E8
2004-10-01,0.698571,0.699821,0.688929,0.690536,0.5846073,4.654048E8
2004-10-04,0.699643,0.699643,0.691964,0.692679,0.5864218,5.7408397E8
2004-10-05,0.688571,0.708393,0.685714,0.703036,0.5951899,4.061624E8
2004-10-06,0.705357,0.727857,0.704821,0.725714,0.61438906,4.463032E8
2004-10-07,0.723929,0.730893,0.704643,0.7075,0.59896904,4.261488E8
2004-10-08,0.706429,0.710179,0.693571,0.6975,0.5905032,3.592288E8
2004-10-11,0.692857,0.6975,0.682143,0.689107,0.5833975,3.238704E8
2004-10-12,0.6875,0.688929,0.672321,0.68375,0.57886237,4.601912E8
2004-10-13,0.694107,0.71,0.691786,0.709821,0.6009339,1.163008E9
2004-10-14,0.77125,0.816964,0.759821,0.803214,0.6800004,2.76842726E9
2004-10-15,0.801429,0.814464,0.789107,0.8125,0.68786204,1.031128E9
2004-10-18,0.798214,0.852679,0.798214,0.852679,0.7218775,1.200752E9
2004-10-19,0.858929,0.863393,0.844821,0.846786,0.71688855,8.0199283E8
2004-10-20,0.8425,0.85,0.833036,0.847679,0.7176446,6.0510797E8
2004-10-21,0.847857,0.859464,0.845714,0.856071,0.7247492,7.245056E8
2004-10-22,0.848929,0.85125,0.839643,0.846607,0.7167373,4.830672E8
2004-10-25,0.842857,0.854286,0.840536,0.849107,0.7188535,3.92644E8
2004-10-26,0.847321,0.858036,0.83875,0.856607,0.725203,5.943616E8
2004-10-27,0.86625,0.903929,0.860179,0.898214,0.7604274,1.1934944E9
2004-10-28,0.8925,0.9325,0.883929,0.931964,0.78900015,8.6426483E8
2004-10-29,0.925714,0.95,0.925,0.935714,0.7921748,8.102192E8
2004-11-01,0.9375,0.951071,0.929286,0.936607,0.79293096,6.0205043E8
2004-11-02,0.935714,0.965714,0.935714,0.955357,0.8088048,7.2998797E8
2004-11-03,0.970893,1.001964,0.964107,0.987679,0.83616835,1.20417357E9
2004-11-04,0.982679,0.991964,0.970893,0.972321,0.82316643,9.286256E8
2004-11-05,0.979643,0.982143,0.929286,0.977143,0.8272487,1.20504717E9
2004-11-08,0.969107,0.990179,0.961786,0.971071,0.8221082,5.269208E8
2004-11-09,0.968393,0.974107,0.953214,0.965179,0.8171201,4.757648E8
2004-11-10,0.963393,0.989107,0.962679,0.977679,0.8277025,5.08676E8
2004-11-11,0.98125,0.989821,0.968393,0.9875,0.8360169,4.072992E8
2004-11-12,0.982321,0.994464,0.979286,0.991071,0.8390401,3.957016E8
2004-11-15,0.985714,0.990357,0.970357,0.986429,0.8351102,3.760456E8
2004-11-16,0.985,0.985714,0.972857,0.981071,0.8305742,2.951032E8
2004-11-17,0.985536,0.990179,0.968214,0.980357,0.8299695,3.977512E8
2004-11-18,0.969643,0.990179,0.969464,0.989107,0.8373776,4.591496E8
2004-11-19,0.990893,1.01625,0.973214,0.985179,0.834052,7.6527923E8
2004-11-22,1.103571,1.142857,1.033929,1.095536,0.9274804,2.56821043E9
2004-11-23,1.1125,1.115179,1.090179,1.094107,0.9262706,9.1145037E8
2004-11-24,1.101607,1.164286,1.099107,1.14375,0.9682977,1.39078797E9
2004-11-26,1.166964,1.174286,1.148929,1.152679,0.97585714,5.50144E8
2004-11-29,1.23125,1.242321,1.20375,1.222143,1.0346655,1.71291674E9
2004-11-30,1.228393,1.228393,1.197321,1.197321,1.0136508,1.0285184E9
2004-12-01,1.210536,1.213393,1.183393,1.210536,1.0248393,8.005536E8
2004-12-02,1.180893,1.194643,1.154643,1.164464,0.98583466,9.8744243E8
2004-12-03,1.152321,1.160714,1.102679,1.119286,0.947587,1.23884877E9
2004-12-06,1.147321,1.182857,1.124107,1.174643,0.9944522,1.24792077E9
2004-12-07,1.177321,1.191607,1.117143,1.123036,0.9507617,1.0568992E9
2004-12-08,1.126429,1.150536,1.108036,1.13,0.95665747,6.919024E8
2004-12-09,1.121607,1.15,1.108393,1.142679,0.9673914,7.4150157E8
2004-12-10,1.16125,1.179464,1.155357,1.163393,0.9849279,7.7577357E8
2004-12-13,1.171786,1.176786,1.153571,1.159107,0.98129904,3.950408E8
2004-12-14,1.167857,1.176429,1.161071,1.165893,0.98704463,4.157216E8
2004-12-15,1.165,1.168929,1.154643,1.165357,0.9865908,3.983616E8
2004-12-16,1.18125,1.205357,1.179464,1.189286,1.0068487,1.1261152E9
2004-12-17,1.193571,1.197143,1.158929,1.160536,0.98250914,7.83496E8
2004-12-20,1.169107,1.178571,1.102857,1.12,0.9481916,1.16812646E9
2004-12-21,1.135,1.13875,1.1,1.137321,0.9628555,1.0644144E9
2004-12-22,1.136786,1.149286,1.132143,1.138393,0.96376306,5.6582963E8
2004-12-23,1.138393,1.147321,1.135714,1.143036,0.96769357,2.459296E8
2004-12-27,1.157143,1.163393,1.122857,1.127857,0.9548434,5.5949043E8
2004-12-28,1.130357,1.147321,1.108036,1.146071,0.9702629,6.117552E8
2004-12-29,1.139464,1.160357,1.135179,1.150714,0.974194,4.495624E8
2004-12-30,1.157321,1.16125,1.146786,1.157143,0.9796366,3.453408E8
2004-12-31,1.15875,1.160714,1.143393,1.15,0.97358936,2.785888E8
2005-01-03,1.156786,1.162679,1.117857,1.130179,0.95680916,6.91992E8
2005-01-04,1.139107,1.169107,1.124464,1.141786,0.9666353,1.09681037E9
2005-01-05,1.151071,1.165179,1.14375,1.151786,0.97510123,6.804336E8
2005-01-06,1.154821,1.159107,1.130893,1.152679,0.97585714,7.055552E8
2005-01-07,1.160714,1.243393,1.15625,1.236607,1.0469109,2.22745037E9
2005-01-10,1.246964,1.2625,1.212143,1.231429,1.0425268,1.72530957E9
2005-01-11,1.21875,1.234821,1.145357,1.152857,0.9760085,2.61162726E9
2005-01-12,1.16875,1.176786,1.130357,1.168929,0.9896149,1.9197024E9
2005-01-13,1.31625,1.328929,1.245179,1.246429,1.0552261,3.1647168E9
2005-01-14,1.254464,1.280714,1.235536,1.253571,1.0612724,1.7707424E9
2005-01-18,1.247321,1.2625,1.209821,1.261607,1.0680758,1.00646003E9
2005-01-19,1.25875,1.276071,1.245536,1.247857,1.0564351,7.5189517E8
2005-01-20,1.24375,1.272679,1.240536,1.258214,1.0652031,9.1492237E8
2005-01-21,1.273393,1.278571,1.25,1.25875,1.0656573,9.113328E8
2005-01-24,1.2675,1.281786,1.259821,1.263571,1.0697384,8.4162957E8
2005-01-25,1.274464,1.300714,1.266786,1.286607,1.0892409,9.6923123E8
2005-01-26,1.2975,1.299107,1.271786,1.290179,1.0922651,7.3949683E8
2005-01-27,1.288571,1.302143,1.277679,1.297143,1.0981607,4.962272E8
2005-01-28,1.296786,1.321071,1.293571,1.321071,1.1184182,8.0161203E8
2005-01-31,1.331786,1.390893,1.330536,1.373214,1.1625625,1.6810976E9
2005-02-01,1.375893,1.38875,1.3675,1.384464,1.1720865,6.783952E8
2005-02-02,1.391964,1.426964,1.387321,1.421964,1.2038345,1.0200624E9
2005-02-03,1.4125,1.418393,1.380893,1.389464,1.1763198,7.316512E8
2005-02-04,1.390536,1.409464,1.384464,1.407857,1.1918911,5.6355597E8
2005-02-07,1.409464,1.416964,1.383929,1.409643,1.1934032,5.244568E8
2005-02-08,1.411964,1.453214,1.406964,1.444643,1.2230338,8.900192E8
2005-02-09,1.447143,1.464107,1.394643,1.406071,1.1903789,1.191456E9
2005-02-10,1.405714,1.415714,1.368929,1.399286,1.1846349,1.09301914E9
2005-02-11,1.426071,1.46,1.409643,1.450179,1.2277209,1.20105446E9
2005-02-14,1.477321,1.514107,1.465179,1.51125,1.2794236,1.27146317E9
2005-02-15,1.5475,1.590714,1.535714,1.57875,1.3365687,2.3122176E9
2005-02-16,1.574107,1.610714,1.559821,1.609464,1.3625714,1.63924326E9
2005-02-17,1.61875,1.622857,1.561607,1.568036,1.3274984,1.5184736E9
2005-02-18,1.566786,1.568929,1.540179,1.550179,1.3123808,1.1632544E9
2005-02-22,1.541071,1.576786,1.523036,1.523036,1.2894015,1.21929357E9
2005-02-23,1.548571,1.579464,1.527679,1.575536,1.3338479,1.34518157E9
2005-02-24,1.58,1.594821,1.566607,1.588036,1.3444306,1.51902797E9
2005-02-25,1.600357,1.605536,1.574821,1.589107,1.3453368,9.155104E8
2005-02-28,1.595714,1.612143,1.57,1.602143,1.3563733,6.5161037E8
2005-03-01,1.606786,1.611071,1.577143,1.589286,1.3454888,4.68188E8
2005-03-02,1.580357,1.603214,1.574286,1.575714,1.3339988,4.58161216E8
2005-03-03,1.584643,1.586071,1.472143,1.4925,1.2635497,1.41165363E9
2005-03-04,1.527143,1.536071,1.494643,1.528929,1.2943901,7.5661882E8
2005-03-07,1.528571,1.544643,1.5125,1.526786,1.2925762,4.50632E8
2005-03-08,1.496429,1.505714,1.432143,1.4475,1.2254527,1.0214512E9
2005-03-09,1.415714,1.438571,1.386786,1.405357,1.1897742,1.32246515E9
2005-03-10,1.411786,1.437857,1.396429,1.4225,1.2042879,7.7710918E8
2005-03-11,1.436071,1.449643,1.421429,1.438214,1.217591,6.3283078E8
2005-03-14,1.447143,1.456786,1.411429,1.44,1.2191033,6.0538522E8
2005-03-15,1.451429,1.469286,1.4375,1.462857,1.2384535,5.086088E8
2005-03-16,1.471786,1.511071,1.456429,1.470714,1.2451055,6.9781318E8
2005-03-17,1.483214,1.531429,1.475714,1.508929,1.2774584,8.0192E8
2005-03-18,1.5475,1.551429,1.517857,1.534286,1.2989259,9.401504E8
2005-03-21,1.546071,1.570357,1.530714,1.560714,1.3212996,5.41128E8
2005-03-22,1.561071,1.57,1.524286,1.529643,1.2949952,5.5141517E8
2005-03-23,1.516071,1.55,1.500714,1.519643,1.2865287,6.0982323E8
2005-03-24,1.5325,1.535714,1.517857,1.517857,1.285017,3.527048E8
2005-03-28,1.526786,1.534286,1.516786,1.518929,1.2859242,2.75410816E8
2005-03-29,1.52,1.529643,1.482143,1.491071,1.2623397,4.61356E8
2005-03-30,1.5025,1.528571,1.493571,1.528571,1.2940873,3.94959616E8
2005-03-31,1.516071,1.518571,1.485357,1.488214,1.259921,6.3613478E8
2005-04-01,1.503214,1.506429,1.448929,1.460357,1.2363374,6.4128397E8
2005-04-04,1.463929,1.475357,1.434286,1.4675,1.2423846,5.800144E8
2005-04-05,1.472143,1.508571,1.4675,1.496071,1.266573,5.5623962E8
2005-04-06,1.514286,1.528929,1.505357,1.511786,1.2798775,4.148256E8
2005-04-07,1.511786,1.5625,1.508929,1.555714,1.3170667,5.06987584E8
2005-04-08,1.560714,1.5875,1.555,1.562143,1.3225093,6.4995002E8
2005-04-11,1.576786,1.580357,1.496786,1.497143,1.2674806,8.2166278E8
2005-04-12,1.5175,1.5425,1.500357,1.523571,1.2898543,9.8106118E8
2005-04-13,1.533929,1.535357,1.4425,1.465714,1.2408725,1.37194675E9
2005-04-14,1.386071,1.412857,1.315714,1.330714,1.1265814,2.75319245E9
2005-04-15,1.307857,1.330357,1.26,1.2625,1.0688317,1.72808717E9
2005-04-18,1.25,1.296429,1.214286,1.272143,1.0769955,1.3271776E9
2005-04-19,1.307143,1.337143,1.281071,1.324643,1.1214418,1.08164275E9
2005-04-20,1.345,1.347857,1.265714,1.268214,1.0736693,9.4513158E8
2005-04-21,1.3,1.328929,1.282143,1.327857,1.1241627,7.5959238E8
2005-04-22,1.315714,1.321429,1.246429,1.267857,1.0733668,8.3912922E8
2005-04-25,1.303214,1.322143,1.289643,1.320714,1.118116,7.4646042E8
2005-04-26,1.313571,1.339643,1.29,1.2925,1.0942299,8.1050758E8
2005-04-27,1.281786,1.298571,1.268214,1.283929,1.0869734,6.1388877E8
2005-04-28,1.296071,1.297857,1.258571,1.269286,1.074577,5.7510598E8
2005-04-29,1.291071,1.293929,1.257857,1.287857,1.0902992,6.716304E8
2005-05-02,1.293214,1.308929,1.286429,1.301071,1.1014858,4.6592E8
2005-05-03,1.3,1.312143,1.286786,1.293214,1.0948342,4.96739584E8
2005-05-04,1.289643,1.328571,1.289286,1.326786,1.1232562,4.48176384E8
2005-05-05,1.330357,1.331071,1.3025,1.31,1.1090451,3.87366016E8
2005-05-06,1.3175,1.333214,1.313929,1.33,1.1259769,3.26247616E8
2005-05-09,1.331429,1.3375,1.3125,1.320357,1.1178136,3.556952E8
2005-05-10,1.3125,1.330357,1.2975,1.300714,1.1011834,4.40263616E8
2005-05-11,1.257143,1.273929,1.1825,1.271786,1.0766934,2.04198118E9
2005-05-12,1.265,1.271071,1.214286,1.218929,1.0319446,9.7024198E8
2005-05-13,1.221429,1.258214,1.216786,1.241786,1.0512954,7.0271322E8
2005-05-16,1.234286,1.275,1.233214,1.269643,1.0748787,4.74294784E8
2005-05-17,1.255,1.266429,1.233571,1.262857,1.069134,5.8834438E8
2005-05-18,1.266071,1.341429,1.249643,1.28,1.0836471,6.3672282E8
2005-05-19,1.277857,1.345714,1.277857,1.341071,1.1353496,7.931616E8
